t,segment,target,sample,alarm,j0,j1,j2,j3,j4,j5,x,y,z,a,b,c,q_speed_norm_deg_s,tcp_speed_norm_mm_s,sigma_min,sigma_max,condition,manip_6d,manip_trans
20.0358629,cycle1_reload_to_default,Default,248,0,33.640137,54.624023,-121.179199,32.01416,21.708984,10.085449,285.809624,215.306788,212.153878,-153.033365,14.6821299,-56.3960874,16.5249533,18.4815816,,,,,
20.0621769,cycle1_reload_to_default,Default,249,0,33.793945,54.492188,-121.311035,32.211914,22.192383,10.107422,285.540802,215.673535,211.602328,-152.969621,14.8217256,-56.7212007,21.8863755,27.1651994,,,,,
20.089102,cycle1_reload_to_default,Default,250,0,33.925781,54.338379,-121.420898,32.387695,22.719727,10.107422,285.410691,215.967294,211.028165,-152.89335,14.9341987,-57.1220918,22.3489041,24.4360057,,,,,
20.1141846,cycle1_reload_to_default,Default,251,0,34.013672,54.228516,-121.486816,32.519531,23.049316,10.151367,285.343512,216.16853,210.61988,-152.837588,15.0845776,-57.346283,15.5476477,18.3439713,,,,,
20.139518,cycle1_reload_to_default,Default,252,0,34.16748,54.074707,-121.618652,32.695312,23.532715,10.151367,285.027609,216.527728,209.955,-152.806073,15.1585253,-57.6667473,22.6506914,32.3318251,,,,,
20.1646278,cycle1_reload_to_default,Default,253,0,34.255371,53.986816,-121.706543,32.805176,23.884277,10.17334,284.888533,216.694717,209.602507,-152.747327,15.2491398,-57.9312633,15.8963296,16.4915886,,,,,
20.1897328,cycle1_reload_to_default,Default,254,0,34.365234,53.898926,-121.750488,32.937012,24.213867,10.17334,284.800054,217.043395,209.360749,-152.663541,15.3132201,-58.2024175,15.3102732,17.2642238,,,,,
20.2148378,cycle1_reload_to_default,Default,255,0,34.453125,53.789062,-121.860352,33.068848,24.56543,10.195312,284.62439,217.150129,208.852613,-152.647259,15.4306648,-58.4282669,16.5832814,21.8337233,,,,,
20.2399492,cycle1_reload_to_default,Default,256,0,34.606934,53.635254,-121.948242,33.244629,25.070801,10.239258,284.437651,217.575139,208.325347,-152.543043,15.562969,-58.807189,23.3316587,27.9755219,,,,,
20.2650464,cycle1_reload_to_default,Default,257,0,34.694824,53.547363,-122.036133,33.33252,25.400391,10.239258,284.241092,217.746276,207.9504,-152.506782,15.5878969,-59.0552422,14.8835897,18.1944086,,,,,
20.2901688,cycle1_reload_to_default,Default,258,0,34.848633,53.393555,-122.167969,33.530273,25.927734,10.239258,283.97966,218.067184,207.332968,-152.45023,15.6903202,-59.4395407,24.5985172,29.5886201,,,,,
20.3188131,cycle1_reload_to_default,Default,259,0,35.024414,53.195801,-122.321777,33.771973,26.630859,10.283203,283.766894,218.396664,206.597563,-152.332491,15.8920505,-59.9774167,28.1113718,29.0967052,,,,,
20.3439174,cycle1_reload_to_default,Default,260,0,35.090332,53.151855,-122.34375,33.859863,26.784668,10.283203,283.699429,218.607875,206.477115,-152.295685,15.9374882,-60.0956171,7.77944836,10.0511933,,,,,
20.3695948,cycle1_reload_to_default,Default,261,0,35.288086,52.954102,-122.519531,34.07959,27.487793,10.305176,283.302283,219.004788,205.678543,-152.206287,16.0431569,-60.6215174,31.452734,38.0181198,,,,,
20.3947034,cycle1_reload_to_default,Default,262,0,35.332031,52.888184,-122.541504,34.145508,27.663574,10.327148,283.294004,219.108241,205.461256,-152.172278,16.1142945,-60.7536215,8.20920687,9.59034444,,,,,
20.4197946,cycle1_reload_to_default,Default,263,0,35.529785,52.69043,-122.717285,34.387207,28.344727,10.349121,282.904725,219.48544,204.656626,-152.096242,16.2454135,-61.2528231,31.6833957,38.6661318,,,,,
20.4448826,cycle1_reload_to_default,Default,264,0,35.57373,52.646484,-122.739258,34.431152,28.520508,10.349121,282.869015,219.603944,204.539076,-152.049209,16.2576024,-61.4124175,7.68528976,6.80376388,,,,,
20.4699726,cycle1_reload_to_default,Default,265,0,35.771484,52.44873,-122.915039,34.672852,29.223633,10.371094,282.490219,219.968213,203.755414,-151.959723,16.3864058,-61.9445174,32.4384012,37.6070505,,,,,
20.5001101,cycle1_reload_to_default,Default,266,0,35.925293,52.294922,-123.024902,34.848633,29.750977,10.415039,282.23062,220.307765,203.198665,-151.863353,16.502709,-62.3494232,20.191681,23.2897283,,,,,
20.5280442,cycle1_reload_to_default,Default,267,0,36.057129,52.141113,-123.134766,35.068359,30.27832,10.437012,282.118921,220.509412,202.656969,-151.780001,16.6818184,-62.7663462,22.0665901,21.0747451,,,,,
20.5531437,cycle1_reload_to_default,Default,268,0,36.166992,52.053223,-123.222656,35.15625,30.629883,10.458984,281.834637,220.758176,202.311687,-151.716986,16.6952002,-63.0405632,15.9028269,20.3901226,,,,,
20.5782213,cycle1_reload_to_default,Default,269,0,36.320801,51.899414,-123.33252,35.332031,31.157227,10.458984,281.565796,221.085695,201.759188,-151.638871,16.7493495,-63.4636649,24.2024608,27.7648606,,,,,
20.6033361,cycle1_reload_to_default,Default,270,0,36.408691,51.811523,-123.42041,35.48584,31.508789,10.480957,281.463061,221.182784,201.435617,-151.58035,16.8854341,-63.7422543,16.4609328,14.0593984,,,,,
20.6284211,cycle1_reload_to_default,Default,271,0,36.518555,51.70166,-123.486328,35.617676,31.860352,10.480957,281.291444,221.436198,201.056411,-151.527653,16.9307449,-64.0231332,16.4105483,19.4262665,,,,,
20.6534998,cycle1_reload_to_default,Default,272,0,36.606445,51.591797,-123.574219,35.705566,32.211914,10.524902,281.076333,221.561984,200.608893,-151.479797,16.9951792,-64.2835318,15.9881267,20.4243615,,,,,
20.6786003,cycle1_reload_to_default,Default,273,0,36.716309,51.503906,-123.640137,35.837402,32.563477,10.546875,280.910542,221.818106,200.337632,-151.394578,17.06989,-64.5762633,16.2124473,16.2646061,,,,,
20.703711,cycle1_reload_to_default,Default,274,0,36.848145,51.350098,-123.771973,36.035156,33.112793,10.546875,280.705069,221.960577,199.759041,-151.328494,17.1764026,-65.0237376,25.1637765,25.1010665,,,,,
20.7288067,cycle1_reload_to_default,Default,275,0,37.067871,51.152344,-123.925781,36.276855,33.815918,10.59082,280.261948,222.42264,199.052232,-151.201681,17.2822996,-65.5815423,32.5136097,38.0002955,,,,,
20.7539122,cycle1_reload_to_default,Default,276,0,37.155762,51.064453,-124.013672,36.364746,34.189453,10.59082,280.064722,222.542739,198.735186,-151.135043,17.2891564,-65.9050916,16.4437791,15.6230542,,,,,
20.7789981,cycle1_reload_to_default,Default,277,0,37.30957,50.910645,-124.123535,36.5625,34.716797,10.634766,279.806408,222.826466,198.200293,-151.036585,17.4172245,-66.3261153,24.5250791,26.2411936,,,,,
20.8041,cycle1_reload_to_default,Default,278,0,37.397461,50.800781,-124.189453,36.672363,35.068359,10.612793,279.672108,222.968544,197.822238,-150.994749,17.4236534,-66.6290002,15.9494156,16.9554656,,,,,
20.8291898,cycle1_reload_to_default,Default,279,0,37.55127,50.668945,-124.321289,36.870117,35.595703,10.656738,279.358582,223.206856,197.34119,-150.895697,17.5479073,-67.0532725,24.4900692,24.7786781,,,,,
20.8542836,cycle1_reload_to_default,Default,280,0,37.63916,50.559082,-124.387207,37.001953,35.947266,10.656738,279.254212,223.329717,196.970443,-150.844996,17.6117021,-67.3509307,16.1930834,16.1106831,,,,,
20.879354,cycle1_reload_to_default,Default,281,0,37.792969,50.405273,-124.519043,37.155762,36.496582,10.656738,278.874124,223.57956,196.394835,-150.770884,17.6099785,-67.8054219,24.9130241,29.2627568,,,,,
20.9044611,cycle1_reload_to_default,Default,282,0,37.902832,50.317383,-124.584961,37.30957,36.826172,10.700684,278.707746,223.800194,196.118831,-150.689311,17.7318481,-68.071869,15.8497308,15.5558162,,,,,
20.9295487,cycle1_reload_to_default,Default,283,0,38.056641,50.163574,-124.716797,37.485352,37.375488,10.700684,278.355617,224.027677,195.552075,-150.615975,17.757652,-68.5293295,25.1260081,28.0995955,,,,,
20.9546499,cycle1_reload_to_default,Default,284,0,38.144531,50.053711,-124.782715,37.617188,37.727051,10.722656,278.243519,224.140878,195.185447,-150.554332,17.844186,-68.8246011,16.2119638,15.9253652,,,,,
20.9797387,cycle1_reload_to_default,Default,285,0,38.276367,49.921875,-124.892578,37.792969,38.254395,10.744629,278.025089,224.311946,194.764605,-150.441364,17.9302786,-69.2882272,23.7920123,20.0913547,,,,,
21.0048347,cycle1_reload_to_default,Default,286,0,38.38623,49.812012,-124.980469,37.924805,38.605957,10.766602,277.764214,224.480513,194.345668,-150.399095,17.9803591,-69.5631557,16.5892156,20.7808963,,,,,
21.0299187,cycle1_reload_to_default,Default,287,0,38.540039,49.680176,-125.112305,38.078613,39.111328,10.788574,277.345791,224.723103,193.850882,-150.317859,17.9960256,-69.9785845,23.1757806,27.5837358,,,,,
21.0550253,cycle1_reload_to_default,Default,288,0,38.62793,49.570312,-125.178223,38.188477,39.440918,10.810547,277.176605,224.845694,193.46529,-150.267846,18.0444536,-70.2493681,15.1836951,17.4678094,,,,,
21.0801358,cycle1_reload_to_default,Default,289,0,38.781738,49.416504,-125.310059,38.38623,39.946289,10.83252,276.809815,225.040945,192.876721,-150.213411,18.114949,-70.6532105,23.883895,28.6918451,,,,,
21.105242,cycle1_reload_to_default,Default,290,0,38.869629,49.328613,-125.397949,38.518066,40.297852,10.83252,276.639,225.102031,192.569138,-150.160528,18.165116,-70.9620589,16.1377022,14.223372,,,,,
21.1303508,cycle1_reload_to_default,Default,291,0,39.023438,49.174805,-125.48584,38.71582,40.803223,10.854492,276.384388,225.384632,192.091186,-150.058288,18.2401902,-71.399794,23.562714,24.3278092,,,,,
21.1554391,cycle1_reload_to_default,Default,292,0,39.111328,49.086914,-125.57373,38.825684,41.132812,10.854492,276.160842,225.460246,191.76276,-150.017642,18.2552356,-71.6817233,15.1188392,16.1197771,,,,,
21.1805482,cycle1_reload_to_default,Default,293,0,39.265137,48.933105,-125.683594,39.001465,41.638184,10.898438,275.808418,225.705244,191.230893,-149.925024,18.3180571,-72.0998263,23.4811462,27.219439,,,,,
21.2056458,cycle1_reload_to_default,Default,294,0,39.353027,48.845215,-125.771484,39.133301,41.967773,10.876465,275.61561,225.759952,190.908793,-149.89693,18.3339771,-72.3916585,15.4145137,15.1155025,,,,,
21.2307365,cycle1_reload_to_default,Default,295,0,39.506836,48.691406,-125.90332,39.331055,42.495117,10.92041,275.24869,225.930707,190.350951,-149.814254,18.4197836,-72.8276833,24.6918568,27.4677169,,,,,
21.2558351,cycle1_reload_to_default,Default,296,0,39.594727,48.603516,-125.991211,39.462891,42.824707,10.942383,275.052743,225.980731,190.031454,-149.764311,18.4884415,-73.1079725,15.41398,15.065464,,,,,
21.2809281,cycle1_reload_to_default,Default,297,0,39.748535,48.449707,-126.079102,39.638672,43.330078,10.964355,274.748181,226.260776,189.559645,-149.656251,18.5195969,-73.5540543,23.2994202,25.0078782,,,,,
21.3060234,cycle1_reload_to_default,Default,298,0,39.836426,48.339844,-126.166992,39.726562,43.681641,10.964355,274.484286,226.328765,189.150136,-149.619066,18.4901858,-73.8547878,15.8814303,19.6011645,,,,,
21.331111,cycle1_reload_to_default,Default,299,0,39.990234,48.208008,-126.276855,39.946289,44.165039,11.008301,274.180992,226.531902,188.722068,-149.520122,18.6071612,-74.2711636,23.139341,22.4245629,,,,,
21.3562069,cycle1_reload_to_default,Default,300,0,40.078125,48.098145,-126.364746,40.056152,44.516602,11.008301,273.947523,226.578241,188.31882,-149.484981,18.6059773,-74.5754705,16.09674,18.6586589,,,,,
21.3813088,cycle1_reload_to_default,Default,301,0,40.231934,47.944336,-126.474609,40.231934,45.021973,11.030273,273.574027,226.797325,187.802547,-149.398092,18.6231425,-75.0132423,23.4388202,26.8434222,,,,,
21.406378,cycle1_reload_to_default,Default,302,0,40.341797,47.856445,-126.5625,40.341797,45.351562,11.030273,273.247687,226.957256,187.488124,-149.349937,18.5941792,-75.2984392,15.357122,19.1692798,,,,,
21.4314482,cycle1_reload_to_default,Default,303,0,40.473633,47.702637,-126.694336,40.539551,45.878906,11.052246,272.946673,226.995594,186.9476,-149.276861,18.6623795,-75.7625186,24.4621009,24.725615,,,,,
21.4565451,cycle1_reload_to_default,Default,304,0,40.561523,47.614746,-126.760254,40.671387,46.208496,11.074219,272.795981,227.077972,186.690101,-149.199744,18.7244466,-76.0656106,15.2399679,12.3328195,,,,,
21.4816368,cycle1_reload_to_default,Default,305,0,40.715332,47.460938,-126.870117,40.825195,46.713867,11.096191,272.378199,227.303098,186.179601,-149.106541,18.7010724,-76.5075343,23.2017988,27.7788657,,,,,
21.5067322,cycle1_reload_to_default,Default,306,0,40.803223,47.373047,-126.958008,40.979004,47.043457,11.118164,272.200479,227.313603,185.876222,-149.055996,18.7856249,-76.8010555,15.7358145,14.0167974,,,,,
21.5318239,cycle1_reload_to_default,Default,307,0,40.957031,47.219238,-127.089844,41.176758,47.570801,11.118164,271.802067,227.443371,185.344751,-148.987336,18.7864698,-77.2722744,24.6287155,26.9723784,,,,,
21.5569212,cycle1_reload_to_default,Default,308,0,41.044922,47.109375,-127.155762,41.286621,47.900391,11.162109,271.597962,227.525507,184.984707,-148.91778,18.8328821,-77.5565883,15.2648018,16.8123079,,,,,
21.5820255,cycle1_reload_to_default,Default,309,0,41.19873,46.977539,-127.265625,41.462402,48.427734,11.184082,271.230842,227.729366,184.611105,-148.784005,18.8371237,-78.048368,23.9857903,22.389079,,,,,
21.6071367,cycle1_reload_to_default,Default,310,0,41.286621,46.867676,-127.353516,41.572266,48.757324,11.206055,270.965882,227.757686,184.203887,-148.748737,18.8465657,-78.3283659,15.3564555,19.3799927,,,,,
21.6322403,cycle1_reload_to_default,Default,311,0,41.44043,46.713867,-127.463379,41.748047,49.284668,11.206055,270.580289,227.944472,183.729919,-148.64856,18.8121309,-78.8168561,24.1773988,25.4512741,,,,,
21.6573606,cycle1_reload_to_default,Default,312,0,41.52832,46.625977,-127.529297,41.901855,49.63623,11.206055,270.464103,227.990583,183.505362,-148.565791,18.8652471,-79.1660359,16.270299,10.2309686,,,,,
21.6824455,cycle1_reload_to_default,Default,313,0,41.682129,46.494141,-127.661133,42.055664,50.163574,11.25,269.995437,228.15241,183.089411,-148.436913,18.8497609,-79.6402444,23.9883224,25.7997648,,,,,
21.7075334,cycle1_reload_to_default,Default,314,0,41.791992,46.384277,-127.749023,42.1875,50.515137,11.271973,269.683854,228.25491,182.711692,-148.382228,18.8534117,-79.948413,16.5946116,19.9404315,,,,,
21.7326415,cycle1_reload_to_default,Default,315,0,41.923828,46.230469,-127.858887,42.363281,51.020508,11.271973,269.361396,228.329233,182.22656,-148.298768,18.8383472,-80.4220167,23.2031138,23.3886407,,,,,
21.757735,cycle1_reload_to_default,Default,316,0,42.033691,46.142578,-127.946777,42.495117,51.37207,11.315918,269.059914,228.439783,181.956971,-148.206683,18.8723858,-80.7380049,16.4515612,16.7084702,,,,,
21.7828419,cycle1_reload_to_default,Default,317,0,42.165527,45.98877,-128.056641,42.692871,51.899414,11.293945,268.779571,228.486834,181.499214,-148.120092,18.8551972,-81.2532854,24.253261,21.461768,,,,,
21.8079438,cycle1_reload_to_default,Default,318,0,42.275391,45.900879,-128.144531,42.802734,52.250977,11.315918,268.440798,228.613564,181.231403,-148.033849,18.8273591,-81.5751234,16.1167092,17.9291474,,,,,
21.8330469,cycle1_reload_to_default,Default,319,0,42.407227,45.74707,-128.254395,43.000488,52.77832,11.359863,268.155094,228.655321,180.778546,-147.910287,18.8867889,-82.0718668,24.3042514,21.3947916,,,,,
21.8581507,cycle1_reload_to_default,Default,320,0,42.51709,45.65918,-128.342285,43.088379,53.151855,11.337891,267.792088,228.796991,180.534068,-147.824202,18.76944,-82.4341895,16.6761515,18.3245042,,,,,
21.8832641,cycle1_reload_to_default,Default,321,0,42.648926,45.505371,-128.452148,43.286133,53.679199,11.381836,267.500934,228.83379,180.086354,-147.698113,18.8232067,-82.9338567,24.2943569,21.3163337,,,,,
21.908381,cycle1_reload_to_default,Default,322,0,42.758789,45.395508,-128.562012,43.395996,54.030762,11.403809,267.084897,228.888655,179.674151,-147.657594,18.7732012,-83.2350526,16.5291571,23.4194598,,,,,
21.9334626,cycle1_reload_to_default,Default,323,0,42.912598,45.263672,-128.649902,43.59375,54.558105,11.403809,266.77097,229.087839,179.383225,-147.4985,18.7522339,-83.7691638,24.119089,18.8218805,,,,,
21.963876,cycle1_reload_to_default,Default,324,0,43.088379,45.065918,-128.803711,43.813477,55.26123,11.447754,266.289004,229.154333,178.814318,-147.323303,18.7316673,-84.4385931,26.2683958,24.6134099,,,,,
21.9919803,cycle1_reload_to_default,Default,325,0,43.242188,44.912109,-128.935547,43.989258,55.788574,11.469727,265.807365,229.249961,178.330957,-147.218267,18.676773,-84.9292567,21.7651079,24.5167727,,,,,
22.0170958,cycle1_reload_to_default,Default,326,0,43.330078,44.824219,-129.001465,44.165039,56.162109,11.469727,265.711072,229.247529,178.150876,-147.112028,18.7329199,-85.326467,17.3655498,8.13139981,,,,,
22.0421672,cycle1_reload_to_default,Default,327,0,43.483887,44.67041,-129.133301,44.318848,56.66748,11.513672,265.178174,229.360934,177.650574,-147.00519,18.6696318,-85.7804778,23.450978,29.5034144,,,,,
22.067277,cycle1_reload_to_default,Default,328,0,43.59375,44.58252,-129.221191,44.450684,57.041016,11.513672,264.867014,229.446792,177.425572,-146.907596,18.6237578,-86.151566,17.1029873,15.6699789,,,,,
22.0923877,cycle1_reload_to_default,Default,329,0,43.725586,44.428711,-129.331055,44.626465,57.568359,11.535645,264.518507,229.483758,177.000006,-146.77674,18.5941151,-86.6669096,23.9796588,21.9546678,,,,,
22.1174951,cycle1_reload_to_default,Default,330,0,43.813477,44.34082,-129.396973,44.758301,57.919922,11.535645,264.335148,229.519715,176.802829,-146.67493,18.582849,-87.0308721,15.9699626,10.8194552,,,,,
22.1425993,cycle1_reload_to_default,Default,331,0,43.967285,44.187012,-129.528809,44.956055,58.469238,11.57959,263.883522,229.577405,176.359611,-146.536037,18.5656613,-87.5555763,25.4276088,25.3105097,,,,,
22.1676886,cycle1_reload_to_default,Default,332,0,44.055176,44.099121,-129.616699,45.021973,58.820801,11.57959,263.540213,229.623079,176.11829,-146.441987,18.4517183,-87.8943906,15.4941356,16.8246382,,,,,
22.1927798,cycle1_reload_to_default,Default,333,0,44.208984,43.945312,-129.726562,45.241699,59.348145,11.623535,263.160454,229.708996,175.705202,-146.297967,18.4679861,-88.4105912,24.8152884,22.6239745,,,,,
22.2229474,cycle1_reload_to_default,Default,334,0,44.34082,43.791504,-129.858398,45.41748,59.875488,11.623535,262.743184,229.681823,175.249182,-146.196178,18.3868561,-88.9293962,20.0924925,20.5092306,,,,,
22.2485998,cycle1_reload_to_default,Default,335,0,44.450684,43.703613,-129.924316,45.527344,60.227051,11.645508,262.428823,229.833974,175.060352,-146.066526,18.3334354,-89.2770216,15.6071812,15.4771053,,,,,
22.27368,cycle1_reload_to_default,Default,336,0,44.58252,43.549805,-130.056152,45.703125,60.754395,11.645508,262.006547,229.802826,174.610428,-145.961525,18.2460875,-89.7984283,24.1681741,24.6343745,,,,,
22.2987883,cycle1_reload_to_default,Default,337,0,44.692383,43.461914,-130.12207,45.812988,61.083984,11.689453,261.677529,229.95368,174.402858,-145.83573,18.2172797,-90.1123032,15.2580999,16.6178563,,,,,
22.3238828,cycle1_reload_to_default,Default,338,0,44.780273,43.352051,-130.209961,45.922852,61.435547,11.689453,261.376801,229.933055,174.07218,-145.77033,18.1423348,-90.4559241,16.0976598,17.8305625,,,,,
22.3489771,cycle1_reload_to_default,Default,339,0,44.934082,43.220215,-130.319824,46.120605,61.940918,11.689453,260.951816,230.044273,173.755236,-145.629394,18.0671469,-90.9728884,23.4949215,21.586457,,,,,
22.3740633,cycle1_reload_to_default,Default,340,0,45.021973,43.110352,-130.407715,46.252441,62.270508,11.733398,260.670607,229.999221,173.406639,-145.561415,18.0727969,-91.2820163,15.7172463,17.9438549,,,,,
22.399168,cycle1_reload_to_default,Default,341,0,45.153809,42.978516,-130.517578,46.428223,62.797852,11.733398,260.306233,230.02844,173.117009,-145.398504,17.9894375,-91.830158,23.7607703,18.5772498,,,,,
22.4242594,cycle1_reload_to_default,Default,342,0,45.263672,42.868652,-130.605469,46.560059,63.127441,11.755371,259.933714,230.080339,172.7724,-145.335313,17.9349045,-92.1412474,15.8596619,20.3303216,,,,,
22.4493783,cycle1_reload_to_default,Default,343,0,45.41748,42.714844,-130.737305,46.73584,63.632812,11.777344,259.396227,230.136247,172.320772,-145.220203,17.8254193,-92.6290938,23.6019868,28.0372148,,,,,
22.474452,cycle1_reload_to_default,Default,344,0,45.505371,42.626953,-130.803223,46.845703,63.962402,11.799316,259.144731,230.179115,172.124829,-145.104495,17.7859135,-92.962893,14.9745795,12.8295676,,,,,
22.4995706,cycle1_reload_to_default,Default,345,0,45.637207,42.473145,-130.935059,47.043457,64.489746,11.799316,258.734894,230.107861,171.702135,-144.990573,17.6996476,-93.5027277,24.3992906,23.6102085,,,,,
22.5246558,cycle1_reload_to_default,Default,346,0,45.74707,42.385254,-131.000977,47.131348,64.797363,11.843262,258.348182,230.271941,171.486765,-144.867888,17.6268515,-93.7881322,14.2858359,18.81876,,,,,
22.5497677,cycle1_reload_to_default,Default,347,0,45.878906,42.231445,-131.132812,47.307129,65.324707,11.843262,257.900118,230.220601,171.070087,-144.744632,17.5048966,-94.3232921,24.1376575,24.4512425,,,,,
22.5748553,cycle1_reload_to_default,Default,348,0,45.966797,42.143555,-131.19873,47.438965,65.654297,11.843262,257.675975,230.23613,170.88119,-144.642582,17.4601506,-94.6746449,15.220437,11.7004491,,,,,
22.5999556,cycle1_reload_to_default,Default,349,0,46.120605,41.989746,-131.330566,47.614746,66.159668,11.865234,257.124923,230.280713,170.447892,-144.516778,17.3315092,-95.1695972,23.6194823,27.9845794,,,,,
22.6250396,cycle1_reload_to_default,Default,350,0,46.208496,41.901855,-131.418457,47.724609,66.51123,11.887207,256.820901,230.262134,170.243961,-144.399645,17.2675804,-95.5246503,15.9126365,14.6130959,,,,,
22.6502957,cycle1_reload_to_default,Default,351,0,46.40625,41.704102,-131.550293,47.944336,67.17041,11.90918,256.191452,230.416246,169.775987,-144.182806,17.0946898,-96.1914909,30.1248577,31.6495735,,,,,
22.6753712,cycle1_reload_to_default,Default,352,0,46.472168,41.638184,-131.616211,48.010254,67.346191,11.931152,255.897352,230.419839,169.534361,-144.16379,17.0375485,-96.3433334,8.80631701,15.1800117,,,,,
22.7004421,cycle1_reload_to_default,Default,353,0,46.647949,41.462402,-131.748047,48.251953,68.027344,11.975098,255.408903,230.464374,169.197647,-143.896386,16.9490612,-97.0564792,30.9861714,23.7299084,,,,,
22.7291546,cycle1_reload_to_default,Default,354,0,46.801758,41.308594,-131.879883,48.427734,68.532715,11.975098,254.845218,230.499254,168.781755,-143.772173,16.7755786,-97.5652789,20.6337637,24.4274372,,,,,
22.7542696,cycle1_reload_to_default,Default,355,0,46.889648,41.19873,-131.967773,48.537598,68.862305,11.99707,254.50733,230.45856,168.465499,-143.692536,16.6907891,-97.8879223,15.3541139,18.4984104,,,,,
22.7793701,cycle1_reload_to_default,Default,356,0,46.977539,41.11084,-132.055664,48.647461,69.213867,12.019043,254.193586,230.434371,168.27473,-143.566665,16.6129958,-98.2466388,15.9021986,14.6605104,,,,,
22.8044658,cycle1_reload_to_default,Default,357,0,47.131348,40.957031,-132.165527,48.845215,69.719238,12.019043,253.7094,230.496397,167.90753,-143.417787,16.4698837,-98.7756808,23.7047453,24.3402242,,,,,
22.8295591,cycle1_reload_to_default,Default,358,0,47.241211,40.869141,-132.231445,48.977051,70.048828,12.041016,253.380695,230.599396,167.736766,-143.284008,16.4017013,-99.1181875,15.4668451,15.3215433,,,,,
22.8546736,cycle1_reload_to_default,Default,359,0,47.329102,40.759277,-132.319336,49.086914,70.400391,12.041016,253.046397,230.555323,167.451449,-143.191923,16.2796363,-99.4779046,16.0848316,17.587605,,,,,
22.8797686,cycle1_reload_to_default,Default,360,0,47.526855,40.561523,-132.495117,49.350586,71.081543,12.084961,252.360025,230.530186,166.962781,-142.980238,16.1247145,-100.174533,31.9915995,33.5896831,,,,,
22.9048884,cycle1_reload_to_default,Default,361,0,47.614746,40.473633,-132.583008,49.416504,71.411133,12.084961,251.963128,230.550903,166.759726,-142.867232,15.9557937,-100.499458,14.6889741,17.7670522,,,,,
22.9301319,cycle1_reload_to_default,Default,362,0,47.768555,40.319824,-132.670898,49.614258,71.938477,12.128906,251.526603,230.662208,166.469549,-142.636245,15.8571493,-101.052107,24.2316912,21.2276105,,,,,
22.9552293,cycle1_reload_to_default,Default,363,0,47.856445,40.209961,-132.758789,49.746094,72.290039,12.128906,251.218729,230.589741,166.193836,-142.543924,15.752513,-101.423708,16.3556004,16.7184707,,,,,
22.980336,cycle1_reload_to_default,Default,364,0,47.966309,40.12207,-132.84668,49.855957,72.641602,12.150879,250.804246,230.655925,166.019631,-142.399388,15.6283303,-101.778169,16.1136569,18.1007232,,,,,
23.0108533,cycle1_reload_to_default,Default,365,0,48.164062,39.924316,-132.978516,50.097656,73.322754,12.172852,250.170842,230.760095,165.628238,-142.128044,15.4201289,-102.495712,25.7697468,24.6359991,,,,,
23.0390549,cycle1_reload_to_default,Default,366,0,48.295898,39.770508,-133.132324,50.251465,73.850098,12.216797,249.591762,230.649794,165.23861,-141.955592,15.2415257,-103.016137,21.5214435,25.0560069,,,,,
23.0641594,cycle1_reload_to_default,Default,367,0,48.405762,39.682617,-133.198242,50.405273,74.20166,12.216797,249.289009,230.72005,165.108582,-141.805785,15.1507339,-103.407878,16.4909009,13.4199453,,,,,
23.0892744,cycle1_reload_to_default,Default,368,0,48.493652,39.572754,-133.286133,50.493164,74.553223,12.23877,248.906365,230.693968,164.844858,-141.679313,15.0045414,-103.754237,15.893025,18.5328784,,,,,
23.1171753,cycle1_reload_to_default,Default,369,0,48.691406,39.396973,-133.461914,50.778809,75.256348,12.260742,248.24832,230.647042,164.519345,-141.410847,14.8143799,-104.51428,29.4980077,26.3665712,,,,,
23.1422772,cycle1_reload_to_default,Default,370,0,48.80127,39.287109,-133.527832,50.866699,75.60791,12.282715,247.823742,230.772061,164.297304,-141.248076,14.6475473,-104.860493,15.9494178,19.7266266,,,,,
23.1673381,cycle1_reload_to_default,Default,371,0,48.955078,39.133301,-133.637695,51.04248,76.157227,12.282715,247.28531,230.84239,164.02173,-141.015715,14.4196541,-105.443656,24.9841239,24.298005,,,,,
23.1931481,cycle1_reload_to_default,Default,372,0,49.042969,39.04541,-133.725586,51.174316,76.508789,12.282715,246.978698,230.782248,163.865669,-140.882588,14.3043204,-105.828248,15.6976188,13.5319796,,,,,
23.2182288,cycle1_reload_to_default,Default,373,0,49.196777,38.891602,-133.857422,51.350098,77.036133,12.304688,246.378151,230.792205,163.536868,-140.678486,14.085107,-106.370638,24.3890118,27.3014259,,,,,
23.2433319,cycle1_reload_to_default,Default,374,0,49.284668,38.803711,-133.92334,51.481934,77.387695,12.32666,246.118057,230.788716,163.420311,-140.50416,14.004589,-106.754809,15.9966214,11.3546818,,,,,
23.2685943,cycle1_reload_to_default,Default,375,0,49.416504,38.649902,-134.077148,51.657715,77.915039,12.348633,245.551822,230.645116,163.063054,-140.327039,13.7918785,-107.299545,24.2136161,27.1053599,,,,,
23.2996912,cycle1_reload_to_default,Default,376,0,49.570312,38.496094,-134.143066,51.855469,78.442383,12.370605,245.124754,230.799933,162.848674,-140.046205,13.6294387,-107.875965,19.5431982,16.1530068,,,,,
23.3248162,cycle1_reload_to_default,Default,377,0,49.680176,38.408203,-134.25293,51.943359,78.815918,12.392578,244.612421,230.826981,162.693214,-139.87287,13.4285864,-108.240884,16.867383,21.3365917,,,,,
